id_venda;cod_vendedor;cod_produto;cod_departamento;dtc_venda;qtd_venda;val_venda;num_nota
2310;7;1;3;19/06/2015;3;25.15;339
2311;5;10;2;08/05/2015;1;2.15;481
2312;9;10;3;26/04/2015;3;2.15;1295
2313;1;10;4;15/10/2014;3;2.15;1050
2314;4;12;3;04/04/2014;2;5.3;80
2315;10;22;4;26/01/2015;1;1600;433
2316;7;20;5;23/11/2014;1;350;119
2317;1;21;1;17/03/2014;2;2100;489
2318;7;5;6;25/08/2014;1;2125.99;432
2319;11;19;5;01/02/2014;3;1500;641
2320;3;23;3;16/07/2015;3;300;1393
2321;6;6;4;16/04/2014;2;550;478
2322;6;10;4;09/12/2015;3;2.15;736
2323;10;12;3;11/05/2015;1;5.3;1469
2324;11;3;1;25/04/2015;2;342.09;1449
2325;8;16;5;16/08/2014;3;135;76
2326;4;6;2;21/05/2015;2;550;999
2327;4;2;5;19/07/2015;2;25.9;893
2328;4;22;6;03/11/2014;1;1600;388
2329;1;3;2;03/09/2015;3;342.09;830
2330;3;23;2;12/11/2015;3;300;1117
2331;6;21;1;08/01/2014;1;2100;84
2332;2;6;6;17/07/2015;1;550;1254
2333;4;7;6;05/07/2014;2;52.9;220
2334;8;1;2;25/05/2014;1;25.15;1350
2335;8;18;3;27/01/2014;3;850;442
2336;11;15;1;11/11/2014;2;98.5;1036
2337;5;13;1;21/03/2015;2;3.2;613
2338;4;2;2;03/06/2014;2;25.9;721
2339;1;11;4;11/09/2015;1;0.5;994
2340;6;10;4;16/03/2014;3;2.15;753
2341;10;14;4;02/08/2014;2;25;620
2342;3;19;6;20/08/2014;1;1500;1163
2343;9;6;4;06/12/2014;3;550;405
2344;1;6;4;22/09/2015;3;550;351
2345;8;1;4;27/04/2015;3;25.15;590
2346;12;18;4;24/10/2014;1;850;1217
2347;9;1;3;23/10/2014;1;25.15;377
2348;5;6;2;17/09/2014;3;550;1356
2349;9;3;4;09/10/2014;1;342.09;774
2350;3;7;2;25/02/2015;2;52.9;540
2351;6;1;5;18/09/2015;2;25.15;195
2352;6;14;1;10/01/2015;2;25;1177
2353;7;20;1;13/09/2014;3;350;1010
2354;6;6;6;01/12/2014;2;550;1434
2355;5;5;1;06/05/2014;1;2125.99;1282
2356;12;15;2;10/11/2015;2;98.5;722
2357;3;1;2;19/06/2014;2;25.15;253
2358;9;12;5;22/10/2014;2;5.3;1024
2359;12;10;2;28/08/2015;2;2.15;472
2360;2;14;5;02/08/2014;3;25;880
2361;5;22;6;19/06/2014;2;1600;382
2362;2;10;2;11/04/2015;1;2.15;136
2363;5;6;2;05/03/2015;2;550;117
2364;12;22;2;10/10/2014;3;1600;18
2365;6;4;5;16/04/2015;1;1300;627
2366;8;11;4;06/11/2014;1;0.5;1113
2367;3;10;4;09/06/2014;3;2.15;1000
2368;5;21;3;14/09/2015;2;2100;1131
2369;9;3;3;03/08/2014;1;342.09;131
2370;10;13;2;04/09/2014;3;3.2;1390
2371;11;14;6;21/02/2014;2;25;1135
2372;3;22;6;01/09/2015;2;1600;615
2373;10;15;3;26/08/2014;3;98.5;565
2374;2;6;5;18/02/2015;3;550;1242
2375;10;7;5;20/09/2015;3;52.9;1255
2376;4;17;2;11/05/2014;3;1075;753
2377;4;14;3;15/12/2014;3;25;47
2378;6;12;6;24/10/2014;3;5.3;695
2379;2;21;1;17/09/2015;1;2100;1058
2380;2;18;4;02/09/2014;3;850;1049
2381;5;3;5;13/08/2014;3;342.09;969
2382;6;6;6;08/08/2015;3;550;1008
2383;7;10;6;17/10/2015;2;2.15;172
2384;7;10;3;17/08/2014;2;2.15;1203
2385;10;2;5;27/03/2014;2;25.9;781
2386;3;4;6;14/09/2015;1;1300;728
2387;12;5;1;23/09/2015;2;2125.99;213
2388;3;8;1;11/04/2014;1;875;980
2389;10;23;4;08/07/2014;2;300;1453
2390;7;13;5;26/06/2014;3;3.2;863
2391;8;19;3;12/06/2014;2;1500;257
2392;1;1;5;11/05/2015;1;25.15;375
2393;3;11;3;04/07/2014;3;0.5;735
2394;6;13;4;23/04/2014;3;3.2;74
2395;3;16;4;01/06/2015;2;135;623
2396;3;13;6;01/07/2014;2;3.2;1303
2397;5;12;6;24/11/2015;3;5.3;284
2398;5;15;1;28/02/2014;1;98.5;580
2399;5;11;1;15/06/2014;3;0.5;1259
2400;4;1;3;17/04/2014;2;25.15;566
2401;5;15;5;01/06/2014;1;98.5;1208
2402;3;10;6;07/08/2015;2;2.15;1431
2403;5;2;2;13/06/2014;1;25.9;1380
2404;4;22;4;03/01/2015;2;1600;642
2405;8;6;4;14/07/2014;3;550;1182
2406;12;19;5;28/09/2015;2;1500;15
2407;10;4;3;02/11/2014;1;1300;1213
2408;7;13;6;09/06/2015;3;3.2;1285
2409;2;13;5;05/01/2014;1;3.2;1310
2410;6;19;6;24/11/2015;2;1500;394
2411;10;6;4;17/03/2015;1;550;1364
2412;6;17;5;01/11/2014;2;1075;1031
2413;5;5;1;09/01/2014;2;2125.99;387
2414;2;23;5;11/07/2014;1;300;383
2415;3;13;5;26/05/2014;3;3.2;1126
2416;5;21;6;01/12/2015;1;2100;751
2417;7;17;6;17/02/2014;3;1075;984
2418;12;4;2;05/10/2014;1;1300;449
2419;1;3;1;05/08/2014;2;342.09;1315
2420;3;13;1;17/07/2014;1;3.2;540
2421;7;3;5;03/05/2015;2;342.09;336
2422;11;20;4;27/10/2015;3;350;1467
2423;8;12;3;10/12/2015;1;5.3;1355
2424;3;6;4;06/02/2014;1;550;1009
2425;3;17;2;09/05/2014;2;1075;806
2426;2;3;6;03/12/2015;1;342.09;1430
2427;3;8;6;06/06/2014;2;875;520
2428;1;11;4;17/11/2015;2;0.5;1340
2429;11;14;4;13/01/2014;3;25;1109
2430;7;12;4;25/12/2014;2;5.3;124
2431;5;1;5;19/11/2015;2;25.15;458
2432;1;13;4;12/03/2014;3;3.2;868
2433;6;13;2;20/09/2015;2;3.2;348
2434;8;22;6;07/01/2014;3;1600;184
2435;6;17;2;15/07/2014;3;1075;441
2436;6;10;2;02/05/2015;3;2.15;67
2437;6;23;4;15/07/2015;3;300;1129
2438;1;6;1;23/01/2014;1;550;368
2439;4;16;6;09/07/2014;1;135;1450
2440;9;16;2;02/10/2015;2;135;579
2441;6;5;3;17/01/2015;1;2125.99;907
2442;1;19;3;08/09/2014;1;1500;887
2443;4;16;2;08/05/2015;1;135;188
2444;9;12;3;07/01/2014;3;5.3;1269
2445;11;12;6;11/03/2015;2;5.3;166
2446;7;17;3;15/04/2014;2;1075;279
2447;4;7;1;22/12/2014;3;52.9;1034
2448;3;7;2;06/01/2015;3;52.9;311
2449;12;12;3;12/09/2014;3;5.3;568
2450;5;17;6;03/06/2014;3;1075;572
2451;12;2;3;03/08/2015;1;25.9;603
2452;12;1;5;27/12/2014;2;25.15;877
2453;3;19;6;23/06/2015;3;1500;202
2454;12;23;5;09/10/2014;3;300;1235
2455;5;8;6;15/09/2014;1;875;746
2456;11;22;4;18/07/2015;1;1600;430
2457;1;4;5;08/05/2014;1;1300;878
2458;5;14;2;02/06/2015;3;25;720
2459;12;7;6;25/05/2014;2;52.9;712
2460;4;11;6;22/08/2014;1;0.5;1477
2461;7;10;6;12/10/2015;1;2.15;983
2462;9;19;3;18/12/2015;3;1500;445
2463;9;7;6;27/07/2015;3;52.9;734
2464;12;8;1;01/12/2015;2;875;102
2465;2;3;3;09/01/2014;1;342.09;539
2466;10;19;5;14/08/2015;1;1500;746
2467;2;1;1;05/05/2014;3;25.15;299
2468;9;21;4;12/08/2014;2;2100;1457
2469;2;13;4;19/05/2014;2;3.2;223
2470;11;16;3;26/05/2014;1;135;1136
2471;2;11;4;01/01/2014;1;0.5;941
2472;10;1;5;14/09/2014;2;25.15;1486
2473;1;11;5;15/11/2015;1;0.5;534
2474;5;13;5;20/11/2014;3;3.2;555
2475;3;14;5;27/09/2015;3;25;1185
2476;2;5;4;21/07/2014;2;2125.99;1281
2477;3;19;2;04/11/2015;3;1500;673
2478;12;17;3;11/07/2015;3;1075;1479
2479;4;8;6;19/09/2015;2;875;987
2480;3;2;1;11/04/2015;1;25.9;726
2481;3;3;3;22/05/2015;3;342.09;1170
2482;5;18;3;13/10/2014;3;850;611
2483;4;5;2;04/10/2014;3;2125.99;603
2484;2;18;4;11/10/2015;2;850;709
2485;8;7;5;11/12/2015;3;52.9;221
2486;5;17;6;08/12/2015;2;1075;1406
2487;6;3;6;11/05/2014;1;342.09;1333
2488;11;4;5;14/11/2015;3;1300;933
2489;10;3;3;16/08/2015;1;342.09;676
2490;7;10;4;18/11/2014;3;2.15;62
2491;9;3;1;04/10/2014;2;342.09;625
2492;10;7;1;07/01/2015;2;52.9;859
2493;8;20;1;26/09/2014;3;350;910
2494;4;23;2;06/01/2015;1;300;310
2495;8;11;5;26/10/2014;1;0.5;311
2496;12;21;1;16/09/2014;3;2100;474
2497;4;21;2;04/02/2015;2;2100;441
2498;1;21;6;14/09/2014;2;2100;646
2499;5;14;1;11/10/2015;1;25;1262
2500;7;14;1;04/05/2014;3;25;133
2501;2;8;5;17/02/2014;3;875;359
2502;12;10;1;24/02/2015;2;2.15;387
2503;2;16;4;05/10/2014;2;135;697
2504;10;20;4;05/07/2014;2;350;441
2505;10;2;1;13/11/2015;3;25.9;301
2506;4;17;2;17/09/2015;2;1075;646
2507;3;11;1;18/03/2014;1;0.5;1388
2508;1;21;1;21/05/2014;2;2100;744
2509;1;17;2;23/06/2014;1;1075;810
2510;5;18;1;17/02/2014;3;850;359
2511;4;4;2;15/11/2014;3;1300;515
2512;4;23;4;20/04/2014;2;300;264
2513;11;12;2;21/11/2014;1;5.3;562
2514;8;22;2;17/06/2014;1;1600;1304
2515;4;12;5;06/07/2014;1;5.3;137
2516;6;9;2;04/04/2015;1;12.25;43
2517;12;11;4;04/07/2014;3;0.5;156
2518;8;23;4;21/12/2015;1;300;88
2519;12;18;4;11/01/2015;2;850;1413
2520;4;8;3;20/06/2015;2;875;1430
2521;12;10;5;06/05/2015;2;2.15;613
2522;2;16;1;09/01/2015;1;135;41
2523;8;14;2;27/06/2014;3;25;1181
2524;6;23;1;08/03/2014;1;300;179
2525;2;20;2;12/05/2014;1;350;947
2526;8;11;5;18/01/2014;3;0.5;451
2527;4;11;4;04/07/2014;1;0.5;686
2528;6;3;1;25/02/2015;1;342.09;528
2529;1;8;2;23/02/2015;3;875;647
2530;6;16;1;24/08/2014;3;135;1376
2531;6;19;2;24/02/2014;3;1500;1225
2532;11;18;4;15/03/2014;3;850;763
2533;11;5;6;15/08/2015;2;2125.99;904
2534;6;22;3;09/03/2014;2;1600;1249
2535;3;12;4;23/03/2015;2;5.3;1286
2536;4;13;4;21/06/2014;3;3.2;1316
2537;1;23;4;14/04/2015;2;300;250
2538;8;19;5;14/02/2014;2;1500;1073
2539;1;2;4;08/10/2015;3;25.9;1360
2540;5;6;6;03/11/2015;2;550;1058
2541;3;7;6;25/10/2014;2;52.9;920
2542;10;19;4;20/04/2014;1;1500;1102
2543;10;7;2;06/07/2015;3;52.9;1387
2544;4;7;4;09/01/2014;3;52.9;704
2545;5;14;4;11/07/2014;3;25;704
2546;2;4;1;08/02/2015;1;1300;620
2547;5;16;3;16/08/2014;1;135;1055
2548;2;2;6;02/07/2014;3;25.9;1262
2549;10;19;5;05/09/2015;2;1500;1229
2550;9;19;1;08/08/2015;3;1500;1357
2551;6;6;5;13/05/2014;1;550;854
2552;1;6;6;28/07/2015;3;550;830
2553;7;8;4;22/09/2014;3;875;100
2554;5;7;1;22/10/2015;2;52.9;1251
2555;9;11;2;03/09/2015;1;0.5;1277
2556;8;4;4;24/07/2014;2;1300;434
2557;8;17;3;01/08/2015;1;1075;1056
2558;10;14;1;04/08/2014;1;25;1159
2559;9;22;5;05/05/2015;1;1600;338
2560;2;15;5;24/09/2014;2;98.5;89
2561;4;3;6;14/04/2014;1;342.09;1070
2562;8;1;5;02/06/2014;3;25.15;524
2563;9;4;1;05/11/2015;2;1300;872
2564;4;14;2;10/07/2015;3;25;1055
2565;10;12;1;14/02/2014;2;5.3;945
2566;1;19;1;13/03/2015;3;1500;586
2567;9;7;5;09/06/2015;2;52.9;354
2568;5;8;2;04/06/2014;1;875;46
2569;10;13;4;26/05/2014;3;3.2;1158
2570;7;13;4;17/07/2015;2;3.2;302
2571;1;11;2;02/08/2014;2;0.5;1090
2572;5;16;3;21/05/2015;3;135;361
2573;12;16;1;13/07/2015;1;135;869
2574;8;15;2;03/08/2015;3;98.5;394
2575;6;8;3;13/12/2015;2;875;1214
2576;1;10;1;13/09/2014;1;2.15;1028
2577;11;9;5;21/11/2015;3;12.25;594
2578;4;9;1;07/07/2014;1;12.25;367
2579;11;13;6;20/09/2014;2;3.2;1193
2580;6;14;1;26/03/2015;2;25;786
2581;3;22;1;16/03/2014;3;1600;773
2582;6;3;4;16/05/2015;2;342.09;138
2583;10;16;4;13/10/2015;3;135;515
2584;8;6;5;21/01/2014;3;550;903
2585;11;14;3;28/03/2015;1;25;1248
2586;5;18;6;05/01/2014;2;850;826
2587;3;15;2;20/03/2014;1;98.5;114
2588;2;9;5;16/01/2014;1;12.25;1290
2589;7;6;4;08/06/2014;2;550;349
2590;11;3;4;14/10/2015;3;342.09;388
2591;11;11;2;03/12/2014;2;0.5;136
2592;4;21;6;27/01/2014;1;2100;1395
2593;3;1;5;27/04/2015;1;25.15;1175
2594;7;5;1;20/09/2014;2;2125.99;128
2595;4;19;3;19/03/2015;2;1500;319
2596;8;1;5;04/12/2014;2;25.15;1057
2597;7;5;4;04/01/2014;1;2125.99;1223
2598;3;8;2;08/10/2014;3;875;288
2599;3;18;2;15/11/2014;2;850;597
2600;7;18;1;25/09/2015;2;850;839
2601;8;12;2;06/08/2014;1;5.3;890
2602;11;11;3;20/04/2015;3;0.5;168
2603;7;5;4;09/03/2014;2;2125.99;754
2604;7;6;1;23/01/2014;3;550;166
2605;4;7;5;28/12/2015;2;52.9;12
2606;10;21;4;11/01/2015;1;2100;1304
2607;3;5;6;24/06/2014;1;2125.99;989
2608;12;20;1;19/02/2015;3;350;421
2609;5;4;3;11/09/2015;1;1300;321
2610;7;15;2;19/08/2014;1;98.5;615
2611;3;17;6;25/01/2014;3;1075;799
2612;1;17;1;12/12/2014;3;1075;934
2613;5;22;1;28/04/2015;1;1600;316
2614;3;12;1;21/06/2014;1;5.3;1351
2615;10;16;2;07/01/2014;1;135;961
2616;3;6;6;25/05/2015;1;550;69
2617;10;4;5;16/05/2015;2;1300;32
2618;11;4;6;15/09/2015;3;1300;1102
2619;2;23;5;28/05/2014;2;300;296
2620;9;11;2;27/06/2014;3;0.5;130
2621;7;17;2;13/04/2015;2;1075;379
2622;7;16;5;28/05/2014;3;135;240
2623;3;3;6;25/11/2015;2;342.09;246
2624;3;10;1;25/12/2014;3;2.15;1106
2625;3;21;3;18/01/2015;2;2100;1145
2626;11;23;1;27/10/2015;3;300;899
2627;10;19;5;11/06/2014;2;1500;1026
2628;2;1;2;14/03/2014;3;25.15;114
2629;9;16;1;22/04/2014;1;135;981
2630;12;8;3;04/12/2015;3;875;594
2631;5;3;6;27/04/2015;1;342.09;103
2632;11;8;1;16/12/2014;1;875;906
2633;5;19;6;17/12/2014;2;1500;357
2634;12;11;4;21/11/2014;2;0.5;383
2635;10;16;4;02/12/2015;3;135;431
2636;8;21;1;09/06/2014;2;2100;485
2637;1;23;3;22/05/2014;3;300;1399
2638;2;18;3;20/01/2014;1;850;271
2639;12;11;1;28/09/2015;1;0.5;1441
2640;7;8;2;18/09/2015;3;875;729
2641;9;1;5;12/10/2015;1;25.15;266
2642;6;15;3;28/08/2014;3;98.5;756
2643;2;4;3;16/11/2015;3;1300;944
2644;8;20;5;27/04/2015;1;350;212
2645;6;20;1;02/04/2014;2;350;344
2646;9;13;4;24/09/2014;2;3.2;1108
2647;6;10;3;01/09/2015;1;2.15;543
2648;12;3;3;19/11/2015;1;342.09;906
2649;8;21;6;05/10/2015;3;2100;84
2650;10;4;2;11/04/2014;3;1300;502
2651;2;17;1;02/06/2015;3;1075;347
2652;2;6;5;20/12/2014;1;550;259
2653;6;18;2;16/07/2014;1;850;334
2654;5;4;4;13/05/2014;2;1300;396
2655;2;3;1;26/11/2015;1;342.09;880
2656;6;11;6;03/03/2014;3;0.5;958
2657;5;14;1;23/05/2014;2;25;1286
2658;7;7;5;05/06/2015;2;52.9;816
2659;7;21;2;04/02/2014;2;2100;547
2660;11;14;2;04/09/2015;1;25;651
2661;5;4;1;02/12/2015;3;1300;788
2662;10;9;6;22/05/2014;3;12.25;20
2663;9;8;3;22/12/2014;2;875;179
2664;11;10;6;25/02/2015;1;2.15;367
2665;7;8;3;14/07/2015;2;875;897
2666;4;8;1;19/12/2015;1;875;1080
2667;2;7;2;22/07/2015;1;52.9;1134
2668;6;10;3;03/01/2015;3;2.15;1142
2669;3;21;4;10/09/2015;3;2100;1414
2670;12;7;2;09/03/2015;1;52.9;1383
2671;6;3;4;15/01/2014;3;342.09;914
2672;10;1;3;05/05/2015;2;25.15;1430
2673;7;5;4;09/09/2014;1;2125.99;43
2674;8;1;3;11/12/2014;2;25.15;639
2675;10;1;3;15/01/2014;1;25.15;393
2676;2;13;6;07/05/2015;2;3.2;938
2677;9;11;4;28/08/2015;2;0.5;1488
2678;9;4;6;16/02/2015;2;1300;1367
2679;2;4;6;18/12/2014;2;1300;470
2680;10;21;4;25/01/2015;2;2100;1292
2681;5;12;6;06/05/2014;3;5.3;916
2682;7;20;3;20/02/2014;2;350;65
2683;8;12;2;07/11/2014;1;5.3;1196
2684;5;18;3;04/06/2014;2;850;1042
2685;9;18;6;21/07/2015;1;850;1143
2686;1;23;1;04/12/2014;2;300;493
2687;3;20;2;17/05/2015;2;350;1363
2688;3;7;4;12/01/2014;1;52.9;201
2689;12;10;4;27/01/2015;1;2.15;1492
2690;9;1;3;26/09/2014;3;25.15;635
2691;8;3;5;11/09/2014;3;342.09;1145
2692;4;18;2;23/02/2015;1;850;821
2693;1;11;5;08/06/2014;3;0.5;505
2694;1;18;1;10/01/2014;2;850;886
2695;1;2;5;04/09/2015;3;25.9;1424
2696;8;10;3;05/08/2014;2;2.15;620
2697;4;11;4;04/06/2014;1;0.5;1376
2698;11;4;4;19/02/2015;1;1300;1137
2699;2;6;3;11/08/2014;3;550;950
2700;11;8;6;21/06/2014;1;875;38
2701;11;9;6;20/02/2014;3;12.25;840
2702;10;6;3;06/08/2015;1;550;896
2703;9;20;5;17/02/2014;2;350;722
2704;9;7;3;09/05/2015;3;52.9;1473
2705;6;20;1;22/02/2015;3;350;356
2706;7;12;4;17/09/2014;2;5.3;99
2707;2;19;5;24/10/2015;1;1500;856
2708;12;6;4;02/08/2015;1;550;1202
2709;6;22;6;03/12/2014;2;1600;1325
2710;5;4;5;27/06/2015;1;1300;417
2711;2;13;2;17/12/2014;2;3.2;1034
2712;7;7;4;16/07/2014;3;52.9;437
2713;4;14;1;11/01/2015;2;25;728
2714;8;9;1;17/10/2014;1;12.25;1239
2715;1;17;5;26/05/2015;3;1075;1291
2716;12;6;1;12/11/2015;3;550;225
2717;8;18;1;17/03/2014;2;850;441
2718;6;2;1;06/06/2014;1;25.9;703
2719;2;11;2;08/03/2014;1;0.5;238
2720;8;5;4;16/10/2014;2;2125.99;301
2721;10;2;1;23/07/2014;1;25.9;1120
2722;4;12;2;11/05/2015;3;5.3;1475
2723;5;8;1;20/01/2015;1;875;1210
2724;10;20;6;22/12/2015;2;350;1365
2725;4;15;1;16/09/2014;2;98.5;72
2726;11;10;2;20/10/2015;1;2.15;539
2727;2;2;5;24/10/2015;2;25.9;1191
2728;12;14;3;10/02/2015;2;25;323
2729;9;17;2;25/11/2015;1;1075;1461
2730;4;15;1;06/11/2015;3;98.5;1075
2731;1;5;6;20/01/2014;1;2125.99;1218
2732;5;22;2;28/07/2015;2;1600;1479
2733;12;10;2;06/01/2014;1;2.15;218
2734;1;4;6;01/12/2014;3;1300;1252
2735;6;8;3;02/03/2015;3;875;1237
2736;8;17;6;20/12/2014;2;1075;252
2737;8;11;6;18/09/2015;3;0.5;1265
2738;1;2;6;21/08/2015;2;25.9;216
2739;12;9;1;16/11/2014;1;12.25;1362
2740;5;18;3;23/01/2015;1;850;992
2741;3;11;3;19/01/2015;2;0.5;1078
2742;8;2;2;05/12/2015;3;25.9;1277
2743;9;12;4;10/04/2014;1;5.3;547
2744;3;15;5;08/08/2015;1;98.5;506
2745;8;18;2;24/09/2014;1;850;1462
2746;4;16;5;07/05/2015;1;135;163
2747;6;8;1;04/04/2015;1;875;585
2748;6;5;1;20/03/2014;3;2125.99;1025
2749;4;14;2;14/03/2014;3;25;882
2750;11;4;1;10/04/2014;3;1300;787
2751;6;15;1;02/05/2014;1;98.5;432
2752;4;5;4;19/05/2014;1;2125.99;1018
2753;11;16;5;02/01/2014;2;135;247
2754;6;17;3;05/04/2015;1;1075;1024
2755;2;5;6;24/05/2014;1;2125.99;1481
2756;2;23;1;27/09/2014;3;300;235
2757;1;15;6;19/08/2015;2;98.5;130
2758;6;6;2;17/12/2015;3;550;958
2759;12;12;6;18/01/2014;3;5.3;313
2760;3;5;3;04/07/2015;1;2125.99;358
2761;5;4;2;23/02/2014;1;1300;463
2762;9;7;4;19/05/2014;1;52.9;1029
2763;11;16;2;08/05/2014;2;135;1500
2764;2;17;4;08/10/2015;2;1075;425
2765;10;9;4;14/02/2014;3;12.25;1319
2766;6;22;6;05/04/2014;3;1600;1262
2767;9;16;6;11/01/2014;1;135;968
2768;4;21;2;28/09/2014;2;2100;271
2769;10;14;1;21/10/2015;2;25;623
2770;6;6;1;12/05/2014;1;550;1331
2771;8;21;3;22/09/2015;1;2100;929
2772;3;1;6;10/04/2014;1;25.15;1068
2773;4;22;1;03/01/2015;1;1600;806
2774;2;5;3;16/02/2015;3;2125.99;1364
2775;11;4;5;22/03/2015;1;1300;49
2776;10;15;1;16/10/2015;3;98.5;83
2777;1;16;4;27/01/2014;3;135;872
2778;7;12;4;18/06/2015;1;5.3;515
2779;6;12;2;15/10/2015;2;5.3;71
2780;11;3;6;28/11/2014;1;342.09;1237
2781;10;21;6;18/03/2015;3;2100;823
2782;11;7;5;04/12/2014;1;52.9;1166
2783;10;7;3;01/08/2014;1;52.9;118
2784;4;9;2;21/07/2014;3;12.25;931
2785;12;23;3;12/05/2014;2;300;523
2786;12;12;5;13/02/2015;3;5.3;1120
2787;1;3;6;07/08/2014;3;342.09;956
2788;10;8;5;04/05/2014;2;875;81
2789;1;16;1;10/10/2014;2;135;889
2790;7;22;5;11/10/2015;2;1600;478
2791;3;4;3;16/03/2014;3;1300;1202
2792;10;9;5;14/10/2015;1;12.25;329
2793;4;19;1;04/11/2014;3;1500;1138
2794;4;15;5;20/11/2015;3;98.5;858
2795;9;14;4;03/03/2015;2;25;408
2796;2;23;1;13/02/2015;2;300;476
2797;4;4;6;18/12/2015;1;1300;1114
2798;5;6;1;19/12/2015;2;550;110
2799;3;14;3;11/07/2015;2;25;1467
2800;2;22;2;24/05/2014;1;1600;629
2801;5;1;2;07/08/2014;3;25.15;411
2802;5;12;1;05/11/2014;3;5.3;764
2803;5;15;2;20/11/2014;1;98.5;1021
2804;11;15;2;25/08/2014;2;98.5;969
2805;11;10;3;10/06/2014;2;2.15;56
2806;7;19;5;07/08/2015;1;1500;620
2807;12;23;5;01/06/2014;2;300;506
2808;11;16;5;06/06/2014;2;135;1433
2809;4;10;6;21/04/2014;1;2.15;75
2810;7;2;2;14/04/2015;2;25.9;372
2811;8;15;5;11/05/2014;1;98.5;214
2812;1;23;4;26/06/2014;1;300;458
2813;1;15;5;09/02/2015;1;98.5;1017
2814;10;10;1;01/05/2015;3;2.15;796
2815;12;14;2;03/12/2015;2;25;155
2816;4;12;1;19/11/2014;2;5.3;1242
2817;11;4;3;20/06/2014;2;1300;986
2818;7;5;2;18/10/2015;2;2125.99;765
2819;11;21;1;20/12/2014;1;2100;334
2820;6;20;2;14/02/2014;1;350;1031
2821;3;4;5;21/10/2015;1;1300;1135
2822;10;5;1;15/04/2014;3;2125.99;538
2823;2;7;6;06/08/2014;1;52.9;1421
2824;11;13;6;18/07/2014;3;3.2;44
2825;7;20;1;25/01/2015;3;350;904
2826;4;19;2;01/07/2015;1;1500;830
2827;8;12;4;05/03/2015;3;5.3;920
2828;11;7;2;26/11/2015;1;52.9;1297
2829;11;3;6;03/10/2015;2;342.09;885
2830;2;11;4;16/07/2014;1;0.5;950
2831;7;3;3;05/11/2015;3;342.09;941
2832;7;12;4;18/08/2015;3;5.3;424
2833;12;5;3;10/06/2015;2;2125.99;102
2834;5;5;3;27/01/2015;1;2125.99;329
2835;1;10;4;08/01/2014;1;2.15;619
2836;7;4;6;06/09/2014;2;1300;1040
2837;1;15;2;02/05/2015;2;98.5;1472
2838;3;4;4;24/12/2015;2;1300;668
2839;4;12;3;04/10/2014;1;5.3;1042
2840;10;4;2;17/09/2014;3;1300;310
2841;5;23;2;13/10/2015;1;300;784
2842;12;12;3;13/02/2015;1;5.3;20
2843;3;4;3;15/12/2014;3;1300;1318
2844;8;14;1;13/12/2015;3;25;899
2845;7;18;1;21/12/2015;1;850;877
2846;10;8;2;03/05/2014;3;875;1363
2847;8;2;6;05/07/2015;3;25.9;1427
2848;5;17;5;07/01/2015;2;1075;1123
2849;4;13;1;21/03/2015;3;3.2;649
2850;3;19;4;01/03/2014;3;1500;282
2851;11;16;1;22/08/2015;1;135;864
2852;6;19;4;17/02/2015;3;1500;863
2853;6;8;5;27/06/2015;3;875;607
2854;11;5;5;07/11/2015;1;2125.99;7
2855;6;23;1;24/08/2015;2;300;1272
2856;3;19;2;08/08/2015;2;1500;1112
2857;10;2;5;06/10/2015;1;25.9;1034
2858;11;21;4;26/10/2014;3;2100;829
2859;11;6;3;08/12/2014;3;550;641
2860;11;12;2;11/04/2014;3;5.3;787
2861;7;14;5;21/03/2015;2;25;703
2862;2;17;5;08/03/2014;1;1075;1218
2863;10;10;4;12/02/2014;2;2.15;1193
2864;12;17;1;08/06/2015;3;1075;1141
2865;2;17;6;06/03/2014;3;1075;1453
2866;9;2;2;08/06/2014;2;25.9;138
2867;12;20;3;25/12/2015;2;350;578
2868;1;16;1;14/04/2015;3;135;154
2869;6;16;6;02/07/2015;3;135;1
2870;12;21;4;04/08/2015;2;2100;144
2871;7;14;2;01/01/2014;2;25;609
2872;8;1;3;08/02/2015;2;25.15;840
2873;8;1;1;16/04/2015;1;25.15;1110
2874;1;15;3;06/10/2014;3;98.5;513
2875;11;12;6;12/10/2015;1;5.3;1411
2876;12;23;4;21/09/2014;3;300;1023
2877;4;8;4;04/07/2015;2;875;692
2878;8;8;4;01/04/2015;1;875;1398
2879;1;5;2;17/06/2014;2;2125.99;1088
2880;3;20;3;01/12/2014;3;350;288
2881;12;3;2;15/06/2015;1;342.09;866
2882;5;17;5;17/12/2014;3;1075;358
2883;8;1;5;02/10/2014;1;25.15;1089
2884;6;18;3;08/11/2015;1;850;379
2885;9;17;2;15/02/2015;1;1075;894
2886;10;11;6;13/03/2015;2;0.5;865
2887;5;16;5;09/09/2014;2;135;594
2888;8;14;1;03/03/2014;3;25;140
2889;3;18;1;14/07/2014;3;850;1059
2890;1;23;3;08/02/2014;1;300;930
2891;9;12;5;05/06/2014;1;5.3;545
2892;7;18;4;06/08/2015;2;850;635
2893;11;7;3;09/05/2014;1;52.9;311
2894;4;2;1;07/11/2015;1;25.9;38
2895;4;1;2;15/06/2014;1;25.15;1195
2896;6;11;1;18/08/2014;3;0.5;857
2897;12;6;5;01/05/2015;2;550;218
2898;12;7;4;01/02/2015;1;52.9;1415
2899;12;5;4;24/01/2015;3;2125.99;1456
2900;5;2;5;21/10/2015;1;25.9;43
2901;9;16;4;22/09/2015;1;135;1308
